percentage,time,cyan,magenta
0.0,0.0,0.19890227611368647,0.011542082236949192
1.0,0.19727272727272727,0.19770704683084048,0.010139319412465403
2.0,0.39454545454545453,0.20556999343849724,0.01032172772917197
3.0,0.5918181818181818,0.21949615062406183,0.01150848920095348
4.0,0.7890909090909091,0.23295477563494538,0.008354274303595617
5.0,0.9863636363636362,0.25356311838839,0.008325714093806608
6.0,1.1836363636363636,0.27890424127261554,0.008111657541871896
7.0,1.3809090909090909,0.31103325942310195,0.011643041154828998
8.0,1.5781818181818181,0.34396765403363055,0.010693115086566729
9.0,1.7754545454545454,0.3827827957564228,0.008278155674851158
10.0,1.9727272727272724,0.4139586210950991,0.009299826835940038
11.0,2.17,0.4453471413667762,0.008865955169465395
12.0,2.367272727272727,0.48247680734477494,0.009003659422302359
13.0,2.5645454545454545,0.5073929203467394,0.010514010923116136
14.0,2.7618181818181817,0.5444970897972806,0.010606588432872205
15.0,2.959090909090909,0.5787873880377942,0.016157355306764043
16.0,3.1563636363636363,0.6242246276508441,0.019015242416070933
17.0,3.3536363636363635,0.6630479269783383,0.022087208196199106
18.0,3.550909090909091,0.700592593376816,0.025789736410490385
19.0,3.748181818181818,0.7397021017034539,0.03482591554439674
20.0,3.945454545454545,0.7674364786048347,0.04494694390411727
21.0,4.142727272727273,0.7900767377030299,0.0528119980730719
22.0,4.34,0.8219744008706087,0.06179553348579234
23.0,4.537272727272727,0.8439608645136488,0.07336445290974775
24.0,4.734545454545454,0.8603118098867122,0.08745104707712036
25.0,4.931818181818182,0.8732340516617232,0.10347737651860234
26.0,5.129090909090909,0.8660539831176975,0.12366846867805266
27.0,5.326363636363636,0.8597664864776493,0.13943943177959267
28.0,5.5236363636363635,0.8381087279496146,0.15587766704963063
29.0,5.720909090909092,0.8250231475465956,0.17911402448742927
30.0,5.918181818181818,0.815239590831156,0.1994831191770289
31.0,6.115454545454545,0.8048853415714632,0.21985692877826823
32.0,6.3127272727272725,0.7667850947217919,0.24252959613457367
33.0,6.51,0.7109939229237402,0.2583289444396664
34.0,6.707272727272727,0.6693472936042048,0.27626259490691624
35.0,6.904545454545453,0.6251414174798797,0.2987017743344692
36.0,7.101818181818182,0.5734827783898193,0.32089374211288335
37.0,7.299090909090909,0.5168873950898761,0.340377694039215
38.0,7.496363636363636,0.46600425710207366,0.35834399841590886
39.0,7.693636363636363,0.4160896066792429,0.3635324846359719
40.0,7.89090909090909,0.36708133259383297,0.37820741332102076
41.0,8.088181818181818,0.33104260004962655,0.396631530469277
42.0,8.285454545454545,0.3065938011549197,0.42643739577300754
43.0,8.482727272727272,0.2807686492515366,0.45031893916962906
