iter	Passed	Remaining
0	75	75900
1	78	39188
2	80	26896
3	82	20642
4	84	16884
5	87	14452
6	89	12647
7	91	11307
8	93	10336
9	96	9507
10	98	8856
11	101	8362
12	104	7909
13	107	7591
14	110	7271
15	114	7033
16	117	6808
17	121	6627
18	124	6450
19	128	6301
20	131	6151
21	135	6036
22	139	5930
23	143	5830
24	148	5780
25	151	5681
26	155	5606
27	158	5510
28	162	5431
29	165	5350
30	168	5270
31	171	5196
32	175	5132
33	178	5059
34	181	4997
35	184	4931
36	187	4882
37	190	4820
38	193	4774
39	196	4714
40	199	4661
41	202	4611
42	204	4561
43	208	4531
44	211	4497
45	215	4469
46	218	4429
47	221	4389
48	224	4348
49	227	4321
50	230	4282
51	233	4258
52	236	4224
53	239	4197
54	242	4164
55	245	4131
56	248	4108
57	251	4081
58	254	4060
59	257	4034
60	261	4017
61	263	3991
62	267	3977
63	270	3955
64	274	3942
65	277	3931
66	280	3909
67	283	3891
68	287	3873
69	290	3856
70	293	3839
71	296	3820
72	299	3801
73	302	3783
74	305	3766
75	308	3747
76	311	3732
77	314	3714
78	317	3696
79	319	3678
80	323	3670
81	327	3663
82	330	3646
83	333	3631
84	336	3618
85	339	3603
86	341	3588
87	344	3573
88	347	3559
89	350	3546
90	353	3535
91	356	3521
92	359	3506
93	362	3492
94	365	3478
95	368	3465
96	371	3454
97	373	3441
98	376	3427
99	379	3414
100	382	3402
101	385	3391
102	387	3378
103	390	3365
104	393	3354
105	396	3343
106	399	3332
107	402	3321
108	405	3310
109	407	3300
110	410	3291
111	414	3286
112	417	3277
113	420	3267
114	423	3257
115	426	3249
116	429	3244
117	433	3239
118	436	3234
119	440	3229
120	444	3226
121	447	3222
122	450	3212
123	453	3201
124	455	3191
125	459	3185
126	461	3175
127	464	3165
128	467	3154
129	470	3145
130	472	3135
131	475	3125
132	478	3117
133	480	3107
134	483	3099
135	486	3089
136	489	3085
137	493	3079
138	496	3074
139	499	3068
140	502	3060
141	505	3053
142	508	3049
143	512	3049
144	516	3048
145	520	3045
146	523	3039
147	527	3034
148	530	3029
149	533	3022
150	536	3018
151	539	3012
152	543	3008
153	546	3003
154	550	2999
155	553	2996
156	557	2994
157	561	2993
158	565	2992
159	569	2991
160	573	2989
161	577	2988
162	581	2987
163	585	2985
164	589	2983
165	593	2982
166	597	2982
167	602	2981
168	606	2979
169	609	2978
170	613	2975
171	617	2972
172	620	2967
173	624	2963
174	628	2960
175	631	2958
176	635	2952
177	638	2949
178	642	2946
179	645	2941
180	649	2937
181	652	2932
182	655	2927
183	659	2923
184	662	2919
185	666	2915
186	669	2910
187	672	2906
188	676	2902
189	680	2899
190	683	2896
191	687	2891
192	690	2887
193	694	2883
194	697	2880
195	701	2876
196	705	2875
197	709	2872
198	711	2865
199	714	2857
200	717	2851
201	720	2848
202	724	2845
203	728	2842
204	732	2839
205	736	2837
206	739	2834
207	743	2832
208	747	2829
209	751	2826
210	754	2822
211	758	2820
212	762	2816
213	766	2813
214	769	2809
215	772	2805
216	776	2802
217	779	2797
218	782	2792
219	786	2788
220	789	2784
221	793	2780
222	796	2775
223	800	2771
224	803	2767
225	806	2763
226	810	2760
227	814	2756
228	817	2752
229	821	2748
230	824	2744
231	828	2741
232	831	2738
233	835	2734
234	839	2731
235	842	2728
236	845	2722
237	848	2717
238	851	2711
239	854	2705
240	857	2699
241	859	2693
242	862	2688
243	865	2682
244	868	2676
245	871	2670
246	873	2664
247	876	2658
248	879	2651
249	881	2645
250	884	2639
251	887	2633
252	889	2626
253	892	2620
254	894	2614
255	897	2608
256	900	2603
257	903	2597
258	905	2591
259	908	2585
260	911	2580
261	914	2574
262	917	2571
263	920	2567
264	924	2564
265	928	2561
266	931	2557
267	935	2553
268	938	2549
269	940	2544
270	943	2538
271	946	2533
272	949	2528
273	952	2523
274	955	2518
275	958	2513
276	961	2508
277	964	2503
278	966	2498
279	969	2493
280	972	2487
281	974	2482
282	977	2476
283	980	2471
284	982	2465
285	985	2460
286	987	2454
287	991	2450
288	994	2445
289	996	2440
290	1000	2436
291	1002	2431
292	1005	2426
293	1008	2421
294	1010	2415
295	1013	2409
296	1015	2404
297	1018	2399
298	1020	2393
299	1023	2388
300	1026	2383
301	1028	2378
302	1031	2373
303	1034	2368
304	1037	2363
305	1039	2358
306	1042	2354
307	1045	2349
308	1048	2344
309	1051	2340
310	1054	2335
311	1056	2330
312	1059	2325
313	1062	2322
314	1065	2318
315	1069	2314
316	1072	2310
317	1076	2307
318	1079	2305
319	1083	2302
320	1087	2300
321	1091	2298
322	1095	2296
323	1098	2292
324	1102	2289
325	1105	2285
326	1108	2281
327	1111	2277
328	1114	2272
329	1117	2268
330	1120	2264
331	1123	2260
332	1127	2257
333	1130	2254
334	1133	2250
335	1137	2247
336	1140	2244
337	1144	2240
338	1147	2237
339	1151	2234
340	1154	2231
341	1158	2228
342	1161	2225
343	1165	2222
344	1168	2219
345	1172	2216
346	1176	2213
347	1179	2210
348	1183	2207
349	1187	2204
350	1190	2200
351	1193	2196
352	1196	2193
353	1199	2189
354	1202	2184
355	1205	2181
356	1209	2177
357	1212	2174
358	1216	2171
359	1219	2168
360	1222	2164
361	1226	2161
362	1229	2157
363	1232	2153
364	1236	2150
365	1239	2147
366	1242	2143
367	1246	2140
368	1249	2136
369	1252	2132
370	1256	2129
371	1259	2126
372	1263	2123
373	1267	2120
374	1270	2117
375	1274	2115
376	1278	2112
377	1281	2109
378	1285	2106
379	1289	2103
380	1293	2100
381	1296	2097
382	1300	2094
383	1303	2091
384	1306	2087
385	1309	2083
386	1312	2079
387	1316	2075
388	1319	2072
389	1322	2068
390	1326	2065
391	1329	2061
392	1332	2058
393	1335	2054
394	1339	2051
395	1342	2047
396	1346	2044
397	1349	2041
398	1353	2038
399	1356	2035
400	1360	2032
401	1364	2029
402	1367	2025
403	1370	2022
404	1374	2019
405	1377	2015
406	1381	2012
407	1384	2009
408	1388	2006
409	1392	2003
410	1395	2000
411	1399	1997
412	1403	1994
413	1406	1991
414	1410	1987
415	1413	1984
416	1416	1980
417	1419	1976
418	1422	1972
419	1425	1969
420	1429	1966
421	1433	1963
422	1436	1959
423	1440	1956
424	1443	1953
425	1446	1949
