iter	Passed	Remaining
0	144	14315
1	151	7400
2	156	5065
3	161	3872
4	167	3178
5	172	2695
6	177	2361
7	182	2104
8	187	1899
9	192	1730
10	196	1590
11	201	1475
12	205	1375
13	209	1289
14	214	1217
15	219	1152
16	223	1093
17	229	1044
18	234	998
19	238	954
20	242	914
21	247	876
22	251	842
23	255	810
24	260	780
25	264	752
26	268	726
27	273	702
28	277	679
29	281	657
30	286	637
31	291	619
32	296	601
33	300	583
34	305	566
35	309	550
36	314	535
37	319	520
38	324	508
39	329	494
40	333	480
41	339	468
42	344	456
43	349	445
44	355	434
45	359	422
46	363	410
47	368	398
48	372	388
49	377	377
50	381	366
51	385	356
52	390	346
53	394	336
54	399	326
55	404	317
56	408	308
57	412	298
58	417	290
59	422	281
60	426	272
61	431	264
62	435	255
63	441	248
64	445	240
65	451	232
66	457	225
67	462	217
68	466	209
69	471	201
70	475	194
71	480	186
72	484	179
73	489	172
74	493	164
75	498	157
76	502	150
77	507	143
78	512	136
79	516	129
80	521	122
81	526	115
82	530	108
83	535	101
84	540	95
85	545	88
86	549	82
87	554	75
88	559	69
89	563	62
90	568	56
91	572	49
92	577	43
93	582	37
94	586	30
95	591	24
96	595	18
97	599	12
98	604	6
99	609	0
