iter	RMSE
0	102.2610835
1	93.17060013
2	85.19494834
3	77.94955906
4	71.42171037
5	65.49284061
6	59.99543635
7	55.51198129
8	50.92616826
9	46.94355959
10	43.34219982
11	40.08195789
12	37.32518586
13	34.8170468
14	32.64637639
15	30.6873705
16	28.99309897
17	27.52353973
18	26.20227309
19	25.02496331
20	24.00716327
21	23.01564849
22	22.15982845
23	21.44855003
24	20.83933746
25	20.29429405
26	19.79612792
27	19.39157069
28	19.03420084
29	18.72948911
30	18.46836137
31	18.2287719
32	18.00872965
33	17.78187886
34	17.59135799
35	17.43102058
36	17.29284631
37	17.1824959
38	17.06473853
39	16.94288423
40	16.83380694
41	16.73545496
42	16.62815998
43	16.54086222
44	16.46989353
45	16.36383714
46	16.26899595
47	16.19939806
48	16.1243137
49	16.04772483
50	15.96977834
51	15.90362418
52	15.84275531
53	15.79345934
54	15.7432947
55	15.7060268
56	15.65022625
57	15.6099297
58	15.55782351
59	15.50349939
60	15.43947743
61	15.37958544
62	15.32055037
63	15.24303643
64	15.18837542
65	15.13926812
66	15.08273799
67	15.03755518
68	15.00204683
69	14.96450154
70	14.92649527
71	14.88100857
72	14.84579676
73	14.78378209
74	14.74107547
75	14.69991607
76	14.67008912
77	14.63292348
78	14.58370018
79	14.53456511
80	14.47771041
81	14.40968825
82	14.37689936
83	14.32467865
84	14.28336375
85	14.23576486
86	14.20343662
87	14.14963676
88	14.11226838
89	14.07992328
90	14.0341022
91	13.9937143
92	13.96502327
93	13.92715616
94	13.87592446
95	13.84996812
96	13.79641538
97	13.75929172
98	13.71072446
99	13.66656345
