iter	Passed	Remaining
317	7648	16402
318	7669	16371
319	7689	16340
320	7713	16316
321	7738	16293
322	7761	16267
323	7781	16236
324	7805	16210
325	7826	16181
326	7848	16153
327	7871	16126
328	7899	16110
329	7920	16081
330	7941	16051
331	7967	16031
332	7994	16012
333	8014	15981
334	8037	15955
335	8059	15927
336	8081	15899
337	8102	15870
338	8124	15841
339	8147	15815
340	8169	15788
341	8191	15760
342	8219	15743
343	8238	15711
344	8262	15686
345	8290	15670
346	8313	15645
347	8336	15618
348	8366	15605
349	8391	15583
350	8416	15561
351	8438	15534
352	8465	15516
353	8488	15489
354	8509	15461
355	8534	15438
356	8560	15419
357	8582	15390
358	8602	15359
359	8626	15336
360	8647	15307
361	8668	15278
362	8692	15254
363	8716	15230
364	8740	15205
365	8762	15178
366	8784	15150
367	8807	15125
368	8834	15106
369	8854	15076
370	8874	15046
371	8899	15023
372	8920	14995
373	8951	14982
374	8972	14954
375	8992	14924
376	9013	14895
377	9039	14875
378	9061	14846
379	9081	14817
380	9105	14793
381	9129	14768
382	9150	14741
383	9173	14716
384	9201	14697
385	9222	14669
386	9243	14641
387	9265	14615
388	9287	14588
389	9312	14565
390	9334	14538
391	9358	14515
392	9380	14488
393	9408	14471
394	9436	14452
395	9456	14422
396	9480	14399
397	9500	14370
398	9523	14345
399	9544	14317
400	9569	14294
401	9592	14269
402	9614	14242
403	9635	14214
404	9657	14188
405	9680	14163
406	9706	14142
407	9729	14117
408	9752	14092
409	9782	14076
410	9803	14049
411	9825	14023
412	9848	13997
413	9870	13970
414	9891	13943
415	9915	13919
416	9936	13892
417	9959	13867
418	9982	13841
419	10003	13813
420	10026	13788
421	10047	13761
422	10075	13743
423	10096	13715
424	10119	13690
425	10141	13665
426	10167	13644
427	10189	13617
428	10213	13593
429	10238	13571
430	10262	13548
431	10284	13522
432	10309	13499
433	10331	13473
434	10358	13453
435	10384	13433
436	10410	13412
437	10441	13397
438	10469	13378
439	10492	13354
440	10517	13331
441	10546	13314
442	10570	13290
443	10595	13268
444	10618	13243
445	10642	13219
446	10669	13199
447	10696	13179
448	10719	13154
449	10743	13131
450	10773	13114
451	10796	13089
452	10822	13067
453	10843	13040
454	10868	13018
455	10896	12999
456	10926	12982
457	10950	12959
458	10975	12936
459	10995	12907
460	11017	12882
461	11045	12861
462	11067	12836
463	11089	12809
464	11111	12784
465	11131	12756
466	11153	12729
467	11176	12705
468	11199	12679
469	11220	12653
470	11241	12626
471	11265	12601
472	11285	12574
473	11307	12548
474	11333	12526
475	11357	12503
476	11379	12476
477	11403	12452
478	11423	12425
479	11444	12398
480	11465	12371
481	11488	12346
482	11510	12320
483	11537	12300
484	11557	12272
485	11576	12243
486	11599	12218
487	11621	12192
488	11648	12172
489	11672	12148
490	11692	12121
491	11715	12096
492	11739	12072
493	11763	12048
494	11787	12025
495	11809	11999
496	11832	11975
497	11855	11950
498	11876	11924
499	11900	11900
500	11926	11878
501	11948	11852
502	11973	11830
503	11996	11806
504	12023	11784
505	12043	11757
506	12063	11730
507	12085	11704
508	12109	11681
509	12131	11655
510	12152	11629
511	12175	11604
512	12197	11579
513	12219	11553
514	12246	11532
515	12267	11507
516	12288	11480
517	12309	11453
518	12328	11425
519	12356	11405
520	12379	11381
521	12400	11355
522	12421	11329
523	12441	11301
524	12465	11278
525	12488	11253
526	12510	11228
527	12533	11203
528	12555	11179
529	12577	11153
530	12598	11127
531	12619	11100
532	12643	11077
533	12664	11052
534	12688	11028
535	12710	11003
536	12733	10978
537	12756	10954
538	12781	10931
539	12802	10905
540	12824	10880
541	12846	10855
542	12872	10833
543	12900	10813
544	12924	10789
545	12947	10765
546	12968	10739
547	12998	10721
548	13025	10700
549	13048	10676
550	13072	10652
551	13093	10626
552	13120	10605
553	13142	10580
554	13162	10553
555	13183	10527
556	13207	10504
557	13232	10481
558	13254	10456
559	13274	10430
560	13295	10404
561	13317	10379
562	13346	10359
563	13369	10335
564	13388	10308
565	13410	10283
566	13430	10256
567	13453	10232
568	13474	10206
569	13495	10180
570	13517	10155
571	13541	10132
572	13565	10109
573	13591	10087
574	13618	10065
575	13638	10039
576	13658	10013
577	13679	9987
578	13702	9962
579	13725	9939
580	13746	9913
581	13773	9892
582	13798	9869
583	13818	9843
584	13838	9817
585	13860	9792
586	13881	9767
587	13904	9742
588	13929	9720
589	13949	9694
590	13972	9669
591	13994	9644
592	14017	9620
593	14047	9601
594	14067	9575
595	14086	9548
596	14107	9523
597	14129	9498
598	14151	9473
599	14173	9448
600	14195	9424
601	14219	9400
602	14240	9375
603	14261	9350
604	14285	9326
605	14307	9302
606	14331	9278
607	14352	9253
608	14376	9229
609	14396	9204
610	14418	9179
611	14438	9154
612	14461	9130
613	14483	9105
614	14510	9083
615	14532	9059
616	14553	9033
617	14581	9012
618	14602	8988
619	14630	8966
620	14651	8941
621	14674	8917
622	14697	8893
623	14717	8868
624	14743	8845
625	14764	8821
626	14784	8795
627	14810	8773
628	14833	8749
629	14853	8723
630	14878	8700
631	14900	8676
632	14924	8653
633	14950	8630
634	14970	8605
635	14996	8582
636	15022	8560
637	15044	8536
638	15066	8511
639	15091	8488
640	15116	8466
641	15138	8441
642	15160	8417
643	15184	8393
644	15209	8371
645	15231	8346
646	15263	8327
647	15285	8303
648	15307	8278
649	15330	8254
650	15353	8230
651	15375	8206
652	15399	8182
653	15421	8158
654	15444	8134
655	15468	8111
656	15495	8089
657	15514	8063
658	15534	8038
659	15556	8013
660	15581	7991
661	15611	7970
662	15631	7945
663	15657	7923
664	15677	7897
665	15698	7872
666	15721	7848
667	15743	7824
668	15765	7800
669	15788	7776
670	15809	7751
671	15833	7728
672	15854	7703
673	15882	7681
674	15901	7656
675	15922	7631
676	15946	7608
677	15969	7584
678	15991	7560
679	16014	7536
680	16036	7512
681	16061	7488
682	16083	7464
683	16104	7440
684	16126	7415
685	16148	7391
686	16174	7369
687	16197	7345
688	16217	7320
689	16238	7295
690	16265	7273
691	16288	7249
692	16314	7227
693	16334	7202
694	16361	7180
695	16382	7155
696	16405	7131
697	16428	7108
698	16448	7083
699	16475	7060
700	16496	7036
701	16520	7012
702	16543	6989
703	16563	6964
704	16589	6941
705	16610	6917
706	16637	6895
707	16657	6870
708	16678	6845
709	16704	6822
710	16726	6798
711	16746	6773
712	16768	6749
713	16789	6725
714	16811	6701
715	16833	6676
716	16859	6654
717	16879	6629
718	16900	6605
719	16924	6581
720	16952	6559
721	16978	6537
722	17001	6513
723	17027	6491
724	17047	6466
725	17069	6442
726	17090	6417
727	17119	6396
728	17139	6371
729	17161	6347
730	17182	6322
731	17204	6298
732	17226	6274
733	17248	6250
734	17269	6226
735	17291	6202
736	17313	6178
737	17335	6154
738	17358	6130
739	17383	6107
740	17406	6083
741	17428	6059
742	17457	6038
743	17487	6017
744	17512	5994
745	17536	5970
746	17559	5947
747	17584	5924
748	17605	5899
749	17632	5877
750	17658	5854
751	17680	5830
752	17703	5806
753	17725	5782
754	17746	5758
755	17772	5736
756	17793	5711
757	17815	5687
758	17840	5664
759	17866	5642
760	17892	5619
761	17913	5594
762	17933	5570
763	17954	5546
764	17980	5523
765	18002	5499
766	18026	5476
767	18047	5451
768	18070	5428
769	18091	5403
770	18119	5381
771	18140	5357
772	18164	5334
773	18186	5310
774	18207	5286
775	18232	5262
776	18258	5240
777	18279	5216
778	18302	5192
779	18330	5170
780	18350	5145
781	18370	5121
782	18394	5097
783	18419	5074
784	18443	5051
785	18465	5027
786	18488	5003
787	18511	4980
788	18537	4957
789	18559	4933
790	18579	4909
791	18602	4885
792	18623	4861
793	18644	4837
794	18667	4813
795	18694	4791
796	18721	4768
797	18743	4744
798	18768	4721
799	18793	4698
800	18812	4673
801	18836	4650
802	18858	4626
803	18880	4602
804	18903	4579
805	18928	4556
806	18956	4533
807	18977	4509
808	18999	4485
809	19027	4463
810	19048	4439
811	19075	4416
812	19096	4392
813	19122	4369
814	19142	4345
815	19162	4321
816	19184	4297
817	19211	4274
818	19232	4250
819	19259	4227
820	19280	4203
821	19301	4179
822	19323	4155
823	19345	4132
824	19368	4108
825	19394	4085
826	19421	4062
827	19441	4038
828	19463	4014
829	19486	3991
830	19509	3967
831	19533	3944
832	19555	3920
833	19576	3896
834	19597	3872
835	19619	3848
836	19640	3824
837	19662	3801
838	19688	3778
839	19717	3755
840	19747	3733
841	19773	3710
842	19798	3687
843	19824	3664
844	19848	3640
845	19875	3618
846	19898	3594
847	19917	3570
848	19939	3546
849	19963	3522
850	19988	3499
851	20009	3475
852	20036	3452
853	20061	3429
854	20082	3405
855	20109	3382
856	20129	3358
857	20149	3334
858	20173	3311
859	20195	3287
860	20219	3264
861	20243	3240
862	20264	3216
863	20287	3193
864	20313	3170
865	20338	3147
866	20361	3123
867	20381	3099
868	20404	3075
869	20427	3052
870	20452	3029
871	20475	3005
872	20497	2981
873	20520	2958
874	20542	2934
875	20564	2910
876	20586	2887
877	20614	2864
878	20635	2840
879	20655	2816
880	20680	2793
881	20700	2769
882	20728	2746
883	20753	2723
884	20774	2699
885	20795	2675
886	20819	2652
887	20841	2628
888	20865	2605
889	20888	2581
890	20909	2557
891	20929	2534
892	20950	2510
893	20971	2486
894	20992	2462
895	21013	2439
896	21035	2415
897	21058	2391
898	21080	2368
899	21102	2344
900	21125	2321
901	21149	2297
902	21174	2274
903	21194	2250
904	21215	2227
905	21237	2203
906	21261	2180
907	21282	2156
908	21308	2133
909	21333	2109
910	21354	2086
911	21377	2062
912	21400	2039
913	21422	2015
914	21445	1992
915	21471	1968
916	21501	1946
917	21529	1923
918	21549	1899
919	21573	1875
920	21595	1852
921	21618	1828
922	21638	1805
923	21664	1781
924	21687	1758
925	21708	1734
926	21732	1711
927	21753	1687
928	21776	1664
929	21802	1641
930	21829	1617
931	21848	1594
932	21870	1570
933	21894	1547
934	21916	1523
935	21938	1500
936	21961	1476
937	21982	1453
938	22005	1429
939	22030	1406
940	22058	1383
941	22082	1359
942	22106	1336
943	22134	1313
944	22158	1289
945	22179	1266
946	22205	1242
947	22227	1219
948	22254	1195
949	22276	1172
950	22302	1149
951	22322	1125
952	22343	1101
953	22366	1078
954	22387	1054
955	22412	1031
956	22441	1008
957	22462	984
958	22490	961
959	22512	938
960	22534	914
961	22556	891
962	22585	867
963	22609	844
964	22631	820
965	22654	797
966	22675	773
967	22698	750
968	22729	727
969	22751	703
970	22773	680
971	22800	656
972	22823	633
973	22850	609
974	22872	586
975	22897	563
976	22921	539
977	22947	516
978	22968	492
979	22992	469
980	23013	445
981	23037	422
982	23059	398
983	23082	375
984	23103	351
985	23128	328
986	23155	304
987	23175	281
988	23196	257
989	23223	234
990	23246	211
991	23270	187
992	23293	164
993	23322	140
994	23341	117
995	23362	93
996	23385	70
997	23407	46
998	23435	23
999	23455	0
