iter	Passed	Remaining
0	106	106295
1	142	71280
2	183	60829
3	218	54290
4	251	50121
5	288	47726
6	320	45488
7	354	44009
8	385	42441
9	417	41299
10	444	39953
11	468	38593
12	500	37989
13	530	37349
14	557	36586
15	587	36105
16	610	35294
17	637	34763
18	658	34012
19	680	33351
20	702	32760
21	725	32266
22	753	32011
23	774	31507
24	795	31005
25	818	30655
26	845	30487
27	872	30298
28	897	30060
29	930	30086
30	965	30193
31	1002	30336
32	1032	30247
33	1061	30148
34	1088	30024
35	1117	29914
36	1146	29829
37	1171	29646
38	1200	29593
39	1227	29467
40	1257	29413
41	1290	29428
42	1315	29278
43	1344	29211
44	1373	29143
45	1401	29063
46	1428	28959
47	1458	28927
48	1487	28862
49	1519	28879
50	1548	28808
51	1573	28682
52	1600	28606
53	1626	28486
54	1650	28366
55	1679	28307
56	1706	28238
57	1737	28216
58	1761	28094
59	1785	27973
60	1814	27927
61	1837	27799
62	1868	27787
63	1891	27669
64	1916	27569
65	1940	27463
66	1964	27356
67	1994	27338
68	2017	27224
69	2039	27090
70	2066	27039
71	2088	26914
72	2109	26791
73	2132	26681
74	2153	26557
75	2175	26450
76	2201	26386
77	2226	26320
78	2250	26231
79	2270	26107
80	2291	25996
81	2313	25897
82	2335	25798
83	2359	25727
84	2382	25645
85	2410	25619
86	2432	25528
87	2454	25438
88	2477	25364
89	2500	25280
90	2525	25225
91	2547	25144
92	2569	25055
93	2592	24986
94	2615	24918
95	2637	24832
96	2660	24763
97	2683	24697
98	2706	24635
99	2729	24564
100	2755	24530
101	2781	24486
102	2807	24449
103	2833	24411
104	2865	24422
105	2895	24421
106	2924	24405
107	2954	24404
108	2986	24410
109	3017	24412
110	3041	24359
111	3067	24320
112	3093	24279
113	3117	24229
114	3146	24216
115	3182	24249
116	3215	24264
117	3242	24239
118	3274	24245
119	3305	24241
120	3337	24245
121	3368	24241
122	3399	24235
123	3428	24217
124	3457	24200
125	3489	24205
126	3521	24207
127	3553	24206
128	3582	24191
129	3612	24173
130	3642	24162
131	3669	24126
132	3691	24062
133	3718	24033
134	3743	23988
135	3765	23923
136	3788	23862
137	3813	23819
138	3836	23763
139	3861	23718
140	3883	23657
141	3912	23637
142	3937	23596
143	3959	23535
144	3984	23495
145	4013	23478
146	4051	23508
147	4087	23529
148	4126	23569
149	4157	23559
150	4193	23577
