timestamp,rss_mb,vms_mb,python_objects,operation,page_count,pdf_name,additional_info
0.28937602043151855,1758.703125,405165.59375,752082,baseline_start,0,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,{}
0.542471170425415,1746.109375,405152.59375,637107,before_load,0,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,{}
5.6814939975738525,1754.703125,405148.21875,725989,after_load,0,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,{'total_pages': 878}
6.159040212631226,1757.25,405148.21875,733531,page_access_1,1,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
6.73542332649231,1759.96875,405148.21875,744569,page_access_2,2,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
7.238774061203003,1762.109375,405148.21875,753234,page_access_3,3,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
7.714141368865967,1764.109375,405148.21875,761220,page_access_4,4,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
8.223822116851807,1766.5625,405148.21875,769519,page_access_5,5,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
8.702345371246338,1770.1875,405151.21875,777629,page_access_6,6,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
9.189310312271118,1772.625,405152.21875,786014,page_access_7,7,OCR 0802030-56.2022.8.14.0060_Cópia integral_Fazenda Marrocos,"{'page_width': 594.950012207, 'page_height': 841.900043944}"
