em_iteration_epoch,epoch,loglik_epoch,step,train/em_iteration,train/loglik,train/loglik_change
5.0,0,-91.18582916259766,0,3.0,-70.42988586425781,12.529343605041504
5.0,1,-91.18582916259766,1,,,
5.0,2,-91.18582916259766,2,,,
5.0,3,-91.18582916259766,3,,,
5.0,4,-91.18582916259766,4,,,
