iter	RMSE
0	107.2188846
1	102.7838987
2	98.55361218
3	94.45198687
4	90.70135132
5	87.24582815
6	83.93744296
7	80.78321848
8	77.86075237
9	75.13486053
10	72.42065348
11	69.99303796
12	67.54992636
13	65.29194612
14	63.11163035
15	61.06341034
16	59.08212034
17	57.25626233
18	55.45926134
19	53.77020242
20	52.09338841
21	50.60543265
22	49.21896063
23	47.83435837
24	46.49909841
25	45.24780104
26	44.05259347
27	42.9202842
28	41.84117988
29	40.86084894
30	39.84359439
31	38.93903695
32	38.07674371
33	37.17312345
34	36.33284557
35	35.55295407
36	34.79347341
37	34.05454635
38	33.33838525
39	32.65970877
40	32.02145597
41	31.40862967
42	30.83501447
43	30.27981409
44	29.75949315
45	29.25143999
46	28.7394784
47	28.25253997
48	27.79432011
49	27.37813175
50	26.94245951
51	26.53515047
52	26.13314233
53	25.746593
54	25.39839178
55	25.06422433
56	24.73104472
57	24.41097006
58	24.10165166
59	23.79078441
60	23.49640369
61	23.20926417
62	22.95000458
63	22.69107279
64	22.44053811
65	22.20926825
66	21.97189372
67	21.7464687
68	21.53563813
69	21.33137581
70	21.12482248
71	20.91123832
72	20.70460615
73	20.52575907
74	20.35483313
75	20.18442992
76	20.011486
77	19.87252486
78	19.71584267
79	19.57059632
80	19.42854239
81	19.29278102
82	19.16948371
83	19.05002908
84	18.93183632
85	18.80700837
86	18.69011576
87	18.58231076
88	18.46507585
89	18.36311431
90	18.26694725
91	18.17940272
92	18.08460321
93	17.99820729
94	17.91796924
95	17.83430965
96	17.77275984
97	17.70600082
98	17.63302944
99	17.56503383
100	17.50704529
101	17.43807227
102	17.36708617
103	17.29907564
104	17.24177688
105	17.17697255
106	17.11544638
107	17.06631949
108	17.01276071
109	16.95560776
110	16.90193979
111	16.85563028
112	16.8029341
113	16.75310313
114	16.71388811
115	16.66435643
116	16.62004768
117	16.5761865
118	16.5380317
119	16.49429226
120	16.46142807
121	16.42249001
122	16.39069324
123	16.35891289
124	16.3185857
125	16.28512602
126	16.25498296
127	16.22451984
128	16.19125698
129	16.16001392
130	16.1344545
131	16.10684598
132	16.0784543
133	16.05682819
134	16.0324079
135	16.01056848
136	15.98910931
137	15.96406204
138	15.93961484
139	15.91459977
140	15.89152207
141	15.8733653
142	15.85085511
143	15.8304185
144	15.81515827
145	15.79658163
146	15.78077674
147	15.76390822
148	15.74488595
149	15.72656512
150	15.71074732
151	15.69057703
152	15.67538864
153	15.6586616
154	15.64445228
155	15.62785104
156	15.61459424
157	15.60024272
158	15.58766241
159	15.57497169
160	15.56252815
161	15.54839773
162	15.53667736
163	15.52257218
164	15.51146247
165	15.49942269
166	15.48913471
167	15.47792794
168	15.46663142
169	15.45616773
170	15.44508329
171	15.43371119
172	15.42017754
173	15.4097412
174	15.39836673
175	15.38872104
176	15.37875973
177	15.36923203
178	15.35931741
179	15.34922578
180	15.33995317
181	15.33002602
182	15.32094434
183	15.31251966
184	15.30351072
185	15.29502803
186	15.2869559
187	15.27818225
188	15.27034993
189	15.26151916
190	15.25387666
191	15.24305363
192	15.23420921
193	15.22313614
194	15.21474306
195	15.20620774
196	15.19930688
