iter	Passed	Remaining
0	78	78479
1	83	41797
2	88	29304
3	92	23144
4	97	19474
5	101	16885
6	106	15071
7	111	13810
8	116	12850
9	121	12001
10	126	11351
11	131	10798
12	136	10362
13	141	9938
14	146	9610
15	150	9281
16	156	9041
17	160	8776
18	164	8508
19	168	8279
20	173	8083
21	178	7913
22	182	7752
23	186	7566
24	189	7392
25	192	7230
26	197	7101
27	201	6991
28	204	6849
29	208	6729
30	211	6597
31	215	6509
32	219	6424
33	223	6339
34	227	6275
35	230	6182
36	234	6107
37	237	6013
38	241	5962
39	246	5905
40	250	5850
41	254	5794
42	257	5725
43	261	5674
44	264	5608
45	268	5560
46	271	5509
47	275	5465
48	279	5426
49	282	5375
50	286	5322
51	289	5276
52	293	5236
53	296	5198
54	300	5166
55	303	5120
56	307	5087
57	310	5049
58	314	5017
59	318	4989
60	322	4960
61	326	4935
62	329	4901
63	332	4864
64	336	4833
65	338	4796
66	342	4767
67	345	4735
68	349	4711
69	352	4687
70	356	4659
71	359	4630
72	363	4616
73	367	4592
74	370	4567
75	373	4544
76	376	4517
77	380	4495
78	384	4481
79	388	4467
80	391	4444
81	395	4431
82	399	4409
83	402	4388
84	406	4373
85	409	4354
86	412	4334
87	416	4312
88	419	4290
89	422	4272
90	426	4258
91	429	4242
92	432	4221
93	436	4207
94	439	4187
95	442	4171
96	446	4153
97	449	4139
98	452	4122
99	456	4104
100	459	4087
101	462	4074
102	466	4063
103	470	4054
104	474	4043
105	477	4031
106	481	4021
107	485	4013
108	490	4006
109	494	3999
110	498	3989
111	502	3981
112	505	3969
113	508	3955
114	511	3938
115	515	3929
116	519	3917
117	522	3903
118	525	3888
119	528	3874
120	531	3861
121	535	3850
122	538	3838
123	542	3833
124	546	3822
125	549	3808
126	552	3794
127	555	3783
128	558	3769
129	561	3760
130	565	3752
131	569	3746
132	573	3739
133	577	3732
134	581	3725
135	585	3718
136	589	3712
137	593	3704
138	596	3694
139	600	3686
140	604	3683
141	608	3676
142	613	3678
143	617	3673
144	623	3674
145	627	3668
146	632	3668
147	636	3663
148	641	3664
149	646	3663
150	651	3664
151	656	3660
152	663	3673
153	668	3672
154	672	3666
155	676	3660
156	681	3660
157	686	3659
158	691	3657
159	696	3656
160	700	3652
161	704	3644
162	709	3645
163	715	3645
164	720	3644
165	725	3644
166	730	3645
167	736	3649
168	741	3645
169	745	3641
170	751	3645
171	756	3642
172	763	3647
173	767	3645
174	772	3640
175	776	3634
176	780	3628
177	783	3619
178	787	3613
179	791	3607
180	796	3602
181	802	3608
182	807	3603
183	810	3596
184	816	3595
185	820	3590
186	824	3585
187	830	3586
188	834	3580
189	838	3574
190	843	3574
191	847	3567
192	852	3562
193	856	3560
194	860	3553
195	865	3549
196	871	3550
197	877	3556
198	882	3552
199	889	3556
200	894	3557
201	899	3551
202	904	3551
203	909	3547
204	914	3544
205	919	3542
206	923	3538
207	928	3536
208	936	3544
209	940	3536
210	943	3529
211	947	3523
212	952	3518
213	955	3509
214	958	3499
215	962	3491
216	964	3481
217	968	3474
218	971	3466
219	975	3459
220	979	3451
221	984	3450
222	988	3442
223	990	3432
224	994	3424
225	996	3414
226	1000	3408
227	1004	3400
228	1007	3392
229	1010	3384
230	1014	3376
231	1018	3370
232	1021	3362
233	1024	3354
234	1029	3349
235	1032	3342
236	1037	3339
237	1040	3332
238	1046	3330
239	1051	3328
240	1055	3325
241	1061	3323
242	1065	3320
243	1072	3321
244	1076	3317
245	1080	3312
246	1085	3309
247	1090	3305
248	1095	3303
249	1099	3297
250	1103	3291
251	1107	3288
252	1110	3280
253	1114	3274
254	1118	3267
255	1122	3263
256	1126	3257
257	1131	3254
258	1135	3247
259	1138	3241
260	1143	3238
261	1148	3235
262	1153	3231
263	1156	3223
264	1160	3219
265	1164	3212
266	1168	3206
267	1170	3198
268	1174	3190
269	1177	3182
270	1181	3179
271	1185	3173
272	1189	3168
273	1193	3162
274	1197	3156
275	1202	3153
276	1206	3147
277	1210	3143
278	1213	3135
279	1217	3129
280	1221	3125
281	1225	3120
282	1229	3115
283	1234	3111
284	1238	3106
285	1242	3103
286	1247	3100
287	1252	3097
288	1256	3092
289	1261	3089
290	1266	3085
291	1270	3080
292	1275	3077
293	1280	3073
294	1284	3068
295	1288	3065
296	1292	3059
297	1297	3056
298	1302	3053
299	1306	3049
300	1310	3043
301	1314	3039
302	1319	3036
303	1324	3031
304	1329	3029
305	1334	3027
306	1339	3022
307	1343	3018
308	1347	3012
309	1351	3007
310	1355	3002
311	1359	2996
312	1363	2991
313	1367	2986
314	1371	2981
315	1375	2977
316	1379	2971
317	1382	2965
318	1386	2960
319	1390	2955
320	1395	2951
321	1399	2946
322	1403	2940
323	1407	2936
324	1410	2929
325	1415	2925
326	1419	2921
327	1423	2915
328	1427	2910
329	1432	2907
330	1436	2903
331	1441	2899
332	1444	2893
333	1448	2888
334	1452	2883
335	1456	2878
336	1460	2873
337	1463	2867
338	1467	2862
339	1471	2855
340	1474	2850
341	1477	2843
342	1480	2836
343	1483	2829
344	1486	2822
345	1489	2815
346	1493	2810
347	1496	2803
348	1500	2798
349	1503	2792
350	1507	2787
351	1510	2780
352	1513	2774
353	1516	2767
354	1520	2761
355	1523	2756
356	1527	2750
357	1530	2744
358	1533	2738
359	1536	2731
360	1539	2725
361	1542	2718
362	1545	2711
363	1548	2704
364	1550	2697
365	1553	2691
366	1556	2685
367	1560	2679
368	1564	2674
369	1567	2668
370	1569	2661
371	1572	2655
372	1575	2649
373	1579	2643
374	1582	2637
375	1585	2631
376	1588	2625
377	1591	2618
378	1594	2613
379	1597	2607
380	1600	2600
381	1603	2594
382	1606	2588
383	1609	2582
384	1612	2576
385	1615	2570
386	1618	2563
387	1621	2557
388	1624	2551
389	1627	2544
390	1629	2538
391	1632	2532
392	1635	2526
393	1638	2520
394	1641	2514
395	1644	2508
396	1647	2502
397	1650	2496
398	1653	2489
399	1655	2483
400	1658	2477
401	1661	2472
402	1664	2465
403	1667	2460
404	1670	2453
405	1673	2448
406	1675	2441
407	1679	2436
408	1681	2430
409	1684	2424
410	1687	2418
411	1690	2412
412	1693	2406
413	1696	2400
414	1699	2395
415	1702	2389
416	1705	2384
417	1708	2379
418	1711	2373
419	1714	2367
420	1717	2362
421	1720	2357
422	1723	2351
423	1726	2345
424	1730	2340
425	1733	2335
426	1735	2329
427	1739	2324
428	1742	2319
429	1745	2314
430	1748	2308
431	1751	2302
432	1754	2297
433	1757	2291
434	1760	2286
435	1762	2280
436	1765	2275
437	1768	2269
438	1771	2264
439	1774	2258
440	1777	2252
441	1780	2247
442	1782	2241
443	1785	2236
444	1788	2230
445	1790	2224
446	1793	2219
447	1796	2213
448	1799	2207
449	1801	2202
450	1804	2196
451	1807	2191
452	1810	2185
453	1812	2180
454	1815	2174
455	1818	2169
456	1821	2163
457	1823	2158
458	1826	2152
459	1829	2147
460	1832	2142
461	1834	2136
462	1837	2131
463	1840	2125
464	1843	2120
465	1845	2115
466	1849	2110
467	1851	2105
468	1854	2099
469	1858	2095
470	1860	2089
471	1863	2084
472	1866	2079
473	1869	2074
474	1872	2069
475	1875	2064
476	1878	2059
477	1881	2054
478	1884	2049
479	1887	2044
480	1890	2039
481	1893	2034
482	1896	2029
483	1899	2025
484	1902	2020
485	1905	2015
486	1909	2010
487	1912	2006
488	1916	2002
489	1920	1998
490	1923	1994
491	1927	1990
492	1931	1986
493	1934	1981
494	1937	1976
495	1941	1972
496	1944	1968
497	1948	1964
498	1952	1960
499	1956	1956
500	1959	1952
501	1962	1947
502	1966	1943
503	1970	1938
504	1973	1934
505	1977	1930
506	1981	1926
507	1984	1921
508	1987	1917
509	1991	1913
510	1994	1908
511	1998	1904
512	2002	1900
513	2005	1896
514	2008	1891
515	2011	1887
516	2015	1883
517	2018	1878
518	2021	1873
519	2024	1869
