em_iteration_epoch,epoch,loglik_epoch,step,train/em_iteration,train/loglik,train/loglik_change
5.0,0,-88.56625366210938,0,3.0,-60569.14453125,60471.5859375
5.0,1,-88.56625366210938,1,,,
5.0,2,-88.56625366210938,2,,,
5.0,3,-88.56625366210938,3,,,
5.0,4,-88.56625366210938,4,,,
