X,Y,Depth,id
217,294,231.07,672
216,178,231.535,672
304,187,281.935,672
305,284,287.61,672
216,236,229.915,672
260,182,252.575,672
304,235,280.87,672
261,289,260.23,672
260,235,253.8,672
