iter	Passed	Remaining
910	21251	2076
911	21279	2053
912	21303	2029
913	21325	2006
914	21359	1984
915	21384	1961
916	21406	1937
917	21429	1914
918	21453	1890
919	21479	1867
920	21502	1844
921	21526	1821
922	21554	1798
923	21576	1774
924	21603	1751
925	21622	1727
926	21644	1704
927	21667	1681
928	21690	1657
929	21713	1634
930	21739	1611
931	21763	1587
932	21787	1564
933	21811	1541
934	21833	1517
935	21857	1494
936	21880	1471
937	21903	1447
938	21927	1424
939	21951	1401
940	21973	1377
941	21995	1354
942	22019	1330
943	22046	1307
944	22067	1284
945	22089	1260
946	22111	1237
947	22136	1214
948	22159	1190
949	22182	1167
950	22205	1144
951	22228	1120
952	22257	1097
953	22280	1074
954	22302	1050
955	22325	1027
956	22350	1004
957	22374	980
958	22396	957
959	22417	934
960	22441	910
961	22461	887
962	22482	863
963	22505	840
964	22530	817
965	22554	793
966	22577	770
967	22600	747
968	22622	723
969	22647	700
970	22669	677
971	22693	653
972	22714	630
973	22736	606
974	22764	583
975	22789	560
976	22809	536
977	22830	513
978	22852	490
979	22874	466
980	22897	443
981	22920	420
982	22942	396
983	22963	373
984	22987	350
985	23012	326
986	23033	303
987	23056	280
988	23082	256
989	23104	233
990	23132	210
991	23155	186
992	23180	163
993	23203	140
994	23228	116
995	23253	93
996	23282	70
997	23303	46
998	23325	23
999	23348	0
