"source_code","source_display","target_code","target_display"
"snomedct_118189007","Prenatal","118189007","Prenatal"
"snomedct_3950001","Birth","3950001","Birth"
"snomedct_410672004","Date","410672004","Date"
"snomedct_261665006","Unknown","261665006","Unknown"
