"source_code","source_display","target_code","target_display"
"hp_0012827","Borderline","0012827","Borderline"
"hp_0012825","Mild","0012825","Mild"
"hp_0012826","Moderate","0012826","Moderate"
"hp_0012829","Profound","0012829","Profound"
"hp_0012828","Severe","0012828","Severe"
