element_name,k_e: x_min,k_e: x_max,k_e: x_0,phi_s: x_min,phi_s: x_max,phi_s: x_0,phi_0_abs: x_min,phi_0_abs: x_max,phi_0_abs: x_0,phi_0_rel: x_min,phi_0_rel: x_max,phi_0_rel: x_0
FM14,1.4093280000000001,8.504328,1.76166,-1.5707963267948966,-0.42526642460403496,-0.7087773743400583,-6.283185307179586,6.283185307179586,4.824176350993845,-6.283185307179586,6.283185307179586,-2.589545011183987
FM15,1.4724640000000002,8.504328,1.84058,-1.5707963267948966,-0.4155657837016899,-0.6926096395028165,-6.283185307179586,6.283185307179586,6.162204242232072,-6.283185307179586,6.283185307179586,-2.4939882346372975
FM16,1.4724640000000002,8.504328,1.84058,-1.5707963267948966,-0.41761472213560474,-0.6960245368926746,-6.283185307179586,6.283185307179586,3.917698452420453,-6.283185307179586,6.283185307179586,-2.4149248195219544
FM17,1.550688,8.504328,1.93836,-1.5707963267948966,-0.4075852600716658,-0.6793087667861096,-6.283185307179586,6.283185307179586,0.8169034938263948,-6.283185307179586,6.283185307179586,-2.316732595804753
FM18,1.550688,8.504328,1.93836,-1.5707963267948966,-0.40956421361362244,-0.6826070226893708,-6.283185307179586,6.283185307179586,5.396244656790081,-6.283185307179586,6.283185307179586,-2.2351035466889786
FM19,1.647296,8.504328,2.05912,-1.5707963267948966,-0.399187788313217,-0.6653129805220284,-6.283185307179586,6.283185307179586,4.193191810805331,-6.283185307179586,6.283185307179586,-2.1340838895835463
FM20,1.647296,8.504328,2.05912,-1.5707963267948966,-0.40111837876367756,-0.668530631272796,-6.283185307179586,6.283185307179586,3.0459993495646884,-6.283185307179586,6.283185307179586,-2.0497321268346607
FM21,1.766744,8.504328,2.20843,-1.5707963267948966,-0.3903658145376521,-0.6506096908960869,-6.283185307179586,6.283185307179586,3.798131438762212,-6.283185307179586,6.283185307179586,-1.9456581435382385
FM22,1.766744,8.504328,2.20843,-1.5707963267948966,-0.3922436860013006,-0.6537394766688344,-6.283185307179586,6.283185307179586,3.224886852775363,-6.283185307179586,6.283185307179586,-1.8583567743534823
FM23,1.9151280000000002,8.504328,2.39391,-1.5707963267948966,-0.3810899261154383,-0.6351498768590639,-6.283185307179586,6.283185307179586,5.994242212759417,-6.283185307179586,6.283185307179586,-1.750984118770791
FM24,1.9151280000000002,8.504328,2.39391,-1.5707963267948966,-0.3829150315883425,-0.6381917193139042,-6.283185307179586,6.283185307179586,6.0136860189693735,-6.283185307179586,6.283185307179586,-1.660480070408625
FM25,2.10088,8.504328,2.6261,-1.5707963267948966,-0.3713144732886334,-0.6188574554810556,-6.283185307179586,6.283185307179586,4.584434241798384,-6.283185307179586,6.283185307179586,-1.5495015645913137
FM26,2.10088,8.504328,2.6261,-1.5707963267948966,-0.3730999714355764,-0.6218332857259606,-6.283185307179586,6.283185307179586,5.216957446850387,-6.283185307179586,6.283185307179586,-1.455524311017679
FM27,2.3360160000000003,8.504328,2.92002,-1.5707963267948966,-0.36101888631972595,-0.6016981438662099,-6.283185307179586,6.283185307179586,5.94569213879511,-6.283185307179586,6.283185307179586,-1.3406205597126324
FM28,2.3360160000000003,8.504328,2.92002,-1.5707963267948966,-0.36275759607273056,-0.604595993454551,-6.283185307179586,6.283185307179586,0.9304644642173798,-6.283185307179586,6.283185307179586,-1.2428175444186262
FM29,2.429808,8.504328,3.03726,-1.5707963267948966,-0.350137416126076,-0.5835623602101268,-6.283185307179586,6.283185307179586,3.8965440195871537,-6.283185307179586,6.283185307179586,-1.124721585911682
FM30,2.429808,8.504328,3.03726,-1.5707963267948966,-0.3517076050271682,-0.586179341711947,-6.283185307179586,6.283185307179586,5.798973001049426,-6.283185307179586,6.283185307179586,-1.0305488554618238
FM31,2.429808,8.504328,3.03726,-1.5707963267948966,-0.33949392711194776,-0.5658232118532462,-6.283185307179586,6.283185307179586,4.632297253353855,-6.283185307179586,6.283185307179586,-0.9176976113571225
FM32,2.429808,8.504328,3.03726,-1.5707963267948966,-0.3408536750626691,-0.5680894584377819,-6.283185307179586,6.283185307179586,0.8482076365123135,-6.283185307179586,6.283185307179586,-0.8310158340568241
FM33,2.429808,8.504328,3.03726,-1.5707963267948966,-0.32954665637962516,-0.5492444272993753,-6.283185307179586,6.283185307179586,1.6600232578311065,-6.283185307179586,6.283185307179586,-0.7272385567332413
FM34,2.429808,8.504328,3.03726,-1.5707963267948966,-0.33072516812115554,-0.5512086135352593,-6.283185307179586,6.283185307179586,4.707287019481754,-6.283185307179586,6.283185307179586,-0.6476096549402519
FM35,2.429808,8.504328,3.03726,-1.5707963267948966,-0.32027325479709473,-0.5337887579951579,-6.283185307179586,6.283185307179586,1.0528934091893518,-6.283185307179586,6.283185307179586,-0.5522937338303376
FM36,2.429808,8.504328,3.03726,-1.5707963267948966,-0.3212967549780605,-0.5354945916301008,-6.283185307179586,6.283185307179586,4.603195241318851,-6.283185307179586,6.283185307179586,-0.4791958540983111
FM37,2.429808,8.504328,3.03726,-1.5707963267948966,-0.31163958519525764,-0.5193993086587627,-6.283185307179586,6.283185307179586,2.616443231392317,-6.283185307179586,6.283185307179586,-0.3916641014522915
FM38,2.429808,8.504328,3.03726,-1.5707963267948966,-0.31253026899657627,-0.5208837816609605,-6.283185307179586,6.283185307179586,0.34515044422752084,-6.283185307179586,6.283185307179586,-0.32454397440834554
FM39,2.429808,8.504328,3.03726,-1.5707963267948966,-0.3036038099895693,-0.5060063499826155,-6.283185307179586,6.283185307179586,6.172654670784979,-6.283185307179586,6.283185307179586,-0.24410698517168292
FM40,2.429808,8.504328,3.03726,-1.5707963267948966,-0.30438087658826274,-0.5073014609804379,-6.283185307179586,6.283185307179586,4.325223434814205,-6.283185307179586,6.283185307179586,-0.18241657743069134
FM41,2.429808,8.504328,3.03726,-1.5707963267948966,-0.2961209541758128,-0.4935349236263547,-6.283185307179586,6.283185307179586,5.276626596290413,-6.283185307179586,6.283185307179586,-0.10840589049987179
FM42,2.429808,8.504328,3.03726,-1.5707963267948966,-0.29680210291872355,-0.4946701715312059,-6.283185307179586,6.283185307179586,3.818909336814343,-6.283185307179586,6.283185307179586,-0.05162561754351588
FM43,2.320784,8.504328,2.90098,-1.5707963267948966,-0.3299691909303878,-0.5499486515506463,-6.283185307179586,6.283185307179586,5.996411333586494,-6.283185307179586,6.283185307179586,-0.05235813223057789
FM44,2.32004,8.504328,2.90005,-1.5707963267948966,-0.28810367220780175,-0.4801727870130029,-6.283185307179586,6.283185307179586,4.954817922819245,-6.283185307179586,6.283185307179586,0.06698224603303839
FM45,3.3600000000000003,12.544,4.2,-1.5707963267948966,-0.2709595007281085,-0.45159916788018084,-6.283185307179586,6.283185307179586,4.822022149091822,-6.283185307179586,6.283185307179586,2.642445940811935
FM46,3.3600000000000003,12.544,4.2,-1.5707963267948966,-0.2657320083909546,-0.4428866806515911,-6.283185307179586,6.283185307179586,2.156710522415274,-6.283185307179586,6.283185307179586,2.7576202181510405
FM47,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.26851371528203993,-0.4475228588033999,-6.283185307179586,6.283185307179586,2.355750310226682,-6.283185307179586,6.283185307179586,2.858151183065914
FM48,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.27069562254269736,-0.4511593709044956,-6.283185307179586,6.283185307179586,0.40395224664982976,-6.283185307179586,6.283185307179586,2.961858647219417
FM49,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2610902884144162,-0.43515048069069373,-6.283185307179586,6.283185307179586,2.5527402714530467,-6.283185307179586,6.283185307179586,3.0821641925593863
FM50,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.26297016872293694,-0.43828361453822823,-6.283185307179586,6.283185307179586,1.308285508622049,-6.283185307179586,6.283185307179586,-3.1032128633384377
FM51,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.25379301064572063,-0.4229883510762011,-6.283185307179586,6.283185307179586,5.274099506792702,-6.283185307179586,6.283185307179586,-2.9904995002446437
FM52,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2553822851521429,-0.42563714192023816,-6.283185307179586,6.283185307179586,4.690979915291393,-6.283185307179586,6.283185307179586,-2.89934095341298
FM53,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.24673351521197806,-0.4112225253532968,-6.283185307179586,6.283185307179586,4.063777585397702,-6.283185307179586,6.283185307179586,-2.79483063780356
FM54,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2480691977694338,-0.41344866294905636,-6.283185307179586,6.283185307179586,4.092859781641501,-6.283185307179586,6.283185307179586,-2.7106010481023137
FM55,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.23997696417771988,-0.3999616069628665,-6.283185307179586,6.283185307179586,5.024981338710639,-6.283185307179586,6.283185307179586,-2.6143461398548262
FM56,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2410966953122501,-0.40182782552041685,-6.283185307179586,6.283185307179586,5.616990556856379,-6.283185307179586,6.283185307179586,-2.5369582408213978
FM57,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.23356631187816748,-0.3892771864636125,-6.283185307179586,6.283185307179586,1.6968603518898746,-6.283185307179586,6.283185307179586,-2.4486794872555246
FM58,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.23451016227700713,-0.3908502704616786,-6.283185307179586,6.283185307179586,2.8043600510457622,-6.283185307179586,6.283185307179586,-2.377819119624555
FM59,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.22753439228530126,-0.37922398714216876,-6.283185307179586,6.283185307179586,0.1933452458654088,-6.283185307179586,6.283185307179586,-2.297045281842257
FM60,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.22832280165541222,-0.3805380027590204,-6.283185307179586,6.283185307179586,1.7719415687811733,-6.283185307179586,6.283185307179586,-2.2322412067157074
FM61,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.22187040542396527,-0.36978400903994213,-6.283185307179586,6.283185307179586,0.35707742150130883,-6.283185307179586,6.283185307179586,-2.1583788727713076
FM62,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.22254353408521343,-0.3709058901420224,-6.283185307179586,6.283185307179586,2.3659260795487,-6.283185307179586,6.283185307179586,-2.0991423979586203
FM63,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2165751993224997,-0.3609586655374995,-6.283185307179586,6.283185307179586,2.044019474406646,-6.283185307179586,6.283185307179586,-2.0315632493213998
FM64,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.21713263748012246,-0.36188772913353745,-6.283185307179586,6.283185307179586,4.446089709258118,-6.283185307179586,6.283185307179586,-1.9773358694619358
FM65,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2116216086523053,-0.3527026810871755,-6.283185307179586,6.283185307179586,5.123776562984794,-6.283185307179586,6.283185307179586,-1.9154464941862168
FM66,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.21209974118504196,-0.3534995686417366,-6.283185307179586,6.283185307179586,1.6024568020079428,-6.283185307179586,6.283185307179586,-1.8657569703819383
FM67,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.20698727350970492,-0.3449787891828415,-6.283185307179586,6.283185307179586,3.195848842260048,-6.283185307179586,6.283185307179586,-1.8089465032295229
FM68,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.20739837001427766,-0.34566395002379613,-6.283185307179586,6.283185307179586,0.004377160415913295,-6.283185307179586,6.283185307179586,-1.7633235965823912
FM69,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.2026527040277044,-0.3377545067128407,-6.283185307179586,6.283185307179586,2.4382809767479117,-6.283185307179586,6.283185307179586,-1.7110701841069327
FM70,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.20300523697791426,-0.3383420616298571,-6.283185307179586,6.283185307179586,5.833051737976504,-6.283185307179586,6.283185307179586,-1.6690827982917054
FM71,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.1985954547583294,-0.3309924245972157,-6.283185307179586,6.283185307179586,2.7570221473118295,-6.283185307179586,6.283185307179586,-1.6209134562659138
FM72,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.19889894812341033,-0.3314982468723506,-6.283185307179586,6.283185307179586,0.1477089909493401,-6.283185307179586,6.283185307179586,-1.5821793641764035
FM73,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.19479034876764426,-0.3246505812794071,-6.283185307179586,6.283185307179586,4.067973775866697,-6.283185307179586,6.283185307179586,-1.5376612509457843
FM74,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.1950525327473111,-0.32508755457885186,-6.283185307179586,6.283185307179586,1.7163382962647304,-6.283185307179586,6.283185307179586,-1.5018401133778525
FM75,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.1912179634836211,-0.3186966058060352,-6.283185307179586,6.283185307179586,0.012692879400638901,-6.283185307179586,6.283185307179586,-1.4605962378239747
FM76,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.19144476313734488,-0.3190746052289081,-6.283185307179586,6.283185307179586,4.182740084206017,-6.283185307179586,6.283185307179586,-1.4273861128170264
FM77,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.18785649146379718,-0.313094152439662,-6.283185307179586,6.283185307179586,3.090126895011437,-6.283185307179586,6.283185307179586,-1.389077881065003
FM78,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.188053512273687,-0.313422520456145,-6.283185307179586,6.283185307179586,1.1982837149489285,-6.283185307179586,6.283185307179586,-1.3582134785727353
FM79,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.18468893671842582,-0.3078148945307097,-6.283185307179586,6.283185307179586,0.6733821812750733,-6.283185307179586,6.283185307179586,-1.3225459299789792
FM80,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.18486081016234837,-0.3081013502705806,-6.283185307179586,6.283185307179586,5.270560385410981,-6.283185307179586,6.283185307179586,-1.2937933758816247
FM81,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.18169863705537537,-0.30283106175895896,-6.283185307179586,6.283185307179586,5.274391318414537,-6.283185307179586,6.283185307179586,-1.2605047110583367
FM82,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.18184933929788216,-0.30308223216313696,-6.283185307179586,6.283185307179586,3.7802963951804642,-6.283185307179586,6.283185307179586,-1.23365805650416
FM83,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.1788698049117674,-0.29811634151961236,-6.283185307179586,6.283185307179586,4.277704539059648,-6.283185307179586,6.283185307179586,-1.2025161466608252
FM84,3.5671920000000004,12.544,4.45899,-1.5707963267948966,-0.17900276059399464,-0.2983379343233244,-6.283185307179586,6.283185307179586,2.9629501337579356,-6.283185307179586,6.283185307179586,-1.1773938774076187
FM85,3.5840000000000005,12.544,4.48,-1.5707963267948966,-0.19939506764756917,-0.3323251127459486,-6.283185307179586,6.283185307179586,3.883520351965622,-6.283185307179586,6.283185307179586,-1.1868238913561442
FM86,3.5839680000000005,12.544,4.47996,-1.5707963267948966,-0.2135419498735221,-0.3559032497892035,-6.283185307179586,6.283185307179586,2.712914575481129,-6.283185307179586,6.283185307179586,-1.1868238913561442
FM87,0.6431832000000001,18.686808,0.803979,-1.5707963267948966,-0.35336147070704266,-0.5889357845117378,-6.283185307179586,6.283185307179586,3.7483930088446797,-6.283185307179586,6.283185307179586,-1.9041018540482535
FM88,0.675984,18.686808,0.84498,-1.5707963267948966,-0.33630874602450206,-0.5605145767075035,-6.283185307179586,6.283185307179586,5.967485275762883,-6.283185307179586,6.283185307179586,-1.8621790454153497
FM89,1.0394560000000002,18.686808,1.29932,-1.5707963267948966,-0.48370779612605475,-0.8061796602100912,-6.283185307179586,6.283185307179586,1.6579210259828443,-6.283185307179586,6.283185307179586,-2.0943951023931953
FM90,1.039984,18.686808,1.29998,-1.5707963267948966,-0.4613042759397581,-0.7688404598995968,-6.283185307179586,6.283185307179586,3.9500580355177775,-6.283185307179586,6.283185307179586,-2.0388936321797755
FM91,1.373664,18.686808,1.71708,-1.5707963267948966,-0.3575847652538125,-0.5959746087563542,-6.283185307179586,6.283185307179586,1.0480073496365563,-6.283185307179586,6.283185307179586,-1.8461045630044821
FM92,1.373664,18.686808,1.71708,-1.5707963267948966,-0.35793205780868,-0.5965534296811333,-6.283185307179586,6.283185307179586,3.3991104548244664,-6.283185307179586,6.283185307179586,-1.8183712811902923
FM93,1.373664,18.686808,1.71708,-1.5707963267948966,-0.3586653248763428,-0.5977755414605713,-6.283185307179586,6.283185307179586,5.808052895990691,-6.283185307179586,6.283185307179586,-1.79135358436942
FM94,1.373664,18.686808,1.71708,-1.5707963267948966,-0.3597437012846381,-0.5995728354743969,-6.283185307179586,6.283185307179586,1.9915543981214157,-6.283185307179586,6.283185307179586,-1.7649991126643056
FM95,2.156376,18.686808,2.69547,-1.5707963267948966,-0.3543634537737933,-0.5906057562896555,-6.283185307179586,6.283185307179586,5.83722488269585,-6.283185307179586,6.283185307179586,-1.7268305072524417
FM96,2.156376,18.686808,2.69547,-1.5707963267948966,-0.3548749136248958,-0.5914581893748264,-6.283185307179586,6.283185307179586,2.1686860672148924,-6.283185307179586,6.283185307179586,-1.6834765286329025
FM97,2.156376,18.686808,2.69547,-1.5707963267948966,-0.3559618475921744,-0.5932697459869574,-6.283185307179586,6.283185307179586,4.873534697260716,-6.283185307179586,6.283185307179586,-1.6413023925877115
FM98,2.156376,18.686808,2.69547,-1.5707963267948966,-0.35753292561177635,-0.5958882093529606,-6.283185307179586,6.283185307179586,1.3850598178787905,-6.283185307179586,6.283185307179586,-1.6001963980447411
FM99,3.0436560000000004,18.686808,3.80457,-1.5707963267948966,-0.34917234679157844,-0.5819539113192974,-6.283185307179586,6.283185307179586,6.211952187927267,-6.283185307179586,6.283185307179586,-1.541125729510993
FM100,3.0436560000000004,18.686808,3.80457,-1.5707963267948966,-0.34983455668870966,-0.5830575944811828,-6.283185307179586,6.283185307179586,2.94019835662192,-6.283185307179586,6.283185307179586,-1.4806762508681695
FM101,3.0436560000000004,18.686808,3.80457,-1.5707963267948966,-0.35124983939019194,-0.5854163989836533,-6.283185307179586,6.283185307179586,6.076997786553925,-6.283185307179586,6.283185307179586,-1.422040169318168
FM102,3.0436560000000004,18.686808,3.80457,-1.5707963267948966,-0.3532565487624049,-0.5887609146040083,-6.283185307179586,6.283185307179586,3.0550233115774503,-6.283185307179586,6.283185307179586,-1.3650272439725213
FM103,3.22572,18.686808,4.03215,-1.5707963267948966,-0.341678058480336,-0.56946343080056,-6.283185307179586,6.283185307179586,2.9556451212433146,-6.283185307179586,6.283185307179586,-1.285380888887012
FM104,3.22572,18.686808,4.03215,-1.5707963267948966,-0.34230495992349896,-0.570508266539165,-6.283185307179586,6.283185307179586,0.19171275506553087,-6.283185307179586,6.283185307179586,-1.2230080574084905
FM105,3.22572,18.686808,4.03215,-1.5707963267948966,-0.34368900074678355,-0.5728150012446392,-6.283185307179586,6.283185307179586,3.8400903941473103,-6.283185307179586,6.283185307179586,-1.1626685345085426
FM106,3.22572,18.686808,4.03215,-1.5707963267948966,-0.34566481766971474,-0.5761080294495246,-6.283185307179586,6.283185307179586,1.3330211878364793,-6.283185307179586,6.283185307179586,-1.1041616073231888
FM107,3.46952,18.686808,4.3369,-1.5707963267948966,-0.33374462850270553,-0.5562410475045092,-6.283185307179586,6.283185307179586,2.627526525363706,-6.283185307179586,6.283185307179586,-1.0225063782686339
FM108,3.46952,18.686808,4.3369,-1.5707963267948966,-0.3343376347606732,-0.5572293912677887,-6.283185307179586,6.283185307179586,0.38597860633250036,-6.283185307179586,6.283185307179586,-0.9580216983951995
FM109,3.46952,18.686808,4.3369,-1.5707963267948966,-0.33569053297975066,-0.5594842216329178,-6.283185307179586,6.283185307179586,4.560845490199178,-6.283185307179586,6.283185307179586,-0.8958251451711295
FM110,3.46952,18.686808,4.3369,-1.5707963267948966,-0.3376372102355336,-0.5627286837258894,-6.283185307179586,6.283185307179586,2.5838630742890203,-6.283185307179586,6.283185307179586,-0.8357072790861848
FM111,3.794032,18.686808,4.74254,-1.5707963267948966,-0.32533543336346155,-0.5422257222724359,-6.283185307179586,6.283185307179586,5.313854325497324,-6.283185307179586,6.283185307179586,-0.7518285005645894
FM112,3.794032,18.686808,4.74254,-1.5707963267948966,-0.3258951150062529,-0.5431585250104215,-6.283185307179586,6.283185307179586,3.6106177337889633,-6.283185307179586,6.283185307179586,-0.6850050794934824
FM113,3.794032,18.686808,4.74254,-1.5707963267948966,-0.3272187503146056,-0.545364583857676,-6.283185307179586,6.283185307179586,2.0451230511110126,-6.283185307179586,6.283185307179586,-0.6207752176908391
FM114,3.794032,18.686808,4.74254,-1.5707963267948966,-0.32913598583703435,-0.5485599763950573,-6.283185307179586,6.283185307179586,0.6148810734688439,-6.283185307179586,6.283185307179586,-0.5589102770246482
FM115,4.227888,18.686808,5.28486,-1.5707963267948966,-0.3164021278796904,-0.5273368797994841,-6.283185307179586,6.283185307179586,4.825998989075437,-6.283185307179586,6.283185307179586,-0.47255313096522067
FM116,4.227888,18.686808,5.28486,-1.5707963267948966,-0.31692732000799434,-0.5282122000133239,-6.283185307179586,6.283185307179586,3.6786187504337775,-6.283185307179586,6.283185307179586,-0.4031117160161223
FM117,4.227888,18.686808,5.28486,-1.5707963267948966,-0.3182207583010485,-0.5303679305017476,-6.283185307179586,6.283185307179586,2.6739860674741536,-6.283185307179586,6.283185307179586,-0.3366338701369103
FM118,4.227888,18.686808,5.28486,-1.5707963267948966,-0.320109924711682,-0.5335165411861367,-6.283185307179586,6.283185307179586,1.8088887951461814,-6.283185307179586,6.283185307179586,-0.27286826591529745
FM119,4.815408000000001,18.686808,6.01926,-1.5707963267948966,-0.30688020321879783,-0.511467005364663,-6.283185307179586,6.283185307179586,1.268417583607473,-6.283185307179586,6.283185307179586,-0.1837255743696871
FM120,4.815408000000001,18.686808,6.01926,-1.5707963267948966,-0.30736969968871525,-0.5122828328145255,-6.283185307179586,6.283185307179586,0.6963859932175609,-6.283185307179586,6.283185307179586,-0.11132128848240312
FM121,4.815408000000001,18.686808,6.01926,-1.5707963267948966,-0.3086332773318939,-0.5143887955531565,-6.283185307179586,6.283185307179586,0.2727061967499509,-6.283185307179586,6.283185307179586,-0.04234029138998084
FM122,4.815408000000001,18.686808,6.01926,-1.5707963267948966,-0.31049183714392253,-0.5174863952398709,-6.283185307179586,6.283185307179586,6.276469659318089,-6.283185307179586,6.283185307179586,0.02350958502436362
FM123,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2966866220040613,-0.4944777033401022,-6.283185307179586,6.283185307179586,1.039918351793169,-6.283185307179586,6.283185307179586,0.11501719770642631
FM124,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2971136813588064,-0.495189468931344,-6.283185307179586,6.283185307179586,1.0570721679972266,-6.283185307179586,6.283185307179586,0.1870120293511924
FM125,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2982879284982634,-0.4971465474971057,-6.283185307179586,6.283185307179586,1.2213576721155093,-6.283185307179586,6.283185307179586,0.25532421627425045
FM126,5.339088,18.686808,6.67386,-1.5707963267948966,-0.30005021117527103,-0.5000836852921184,-6.283185307179586,6.283185307179586,1.528062542336123,-6.283185307179586,6.283185307179586,0.3202504644484395
FM127,5.339088,18.686808,6.67386,-1.5707963267948966,-0.28625141466968435,-0.47708569111614063,-6.283185307179586,6.283185307179586,4.143660456416484,-6.283185307179586,6.283185307179586,0.40894809703479135
FM128,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2865794272404945,-0.47763237873415754,-6.283185307179586,6.283185307179586,4.726876753556667,-6.283185307179586,6.283185307179586,0.47251298839242484
FM129,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2875622983463047,-0.4792704972438412,-6.283185307179586,6.283185307179586,5.440080659639278,-6.283185307179586,6.283185307179586,0.532814114048829
FM130,5.339088,18.686808,6.67386,-1.5707963267948966,-0.28906101590569744,-0.4817683598428291,-6.283185307179586,6.283185307179586,6.279081255508402,-6.283185307179586,6.283185307179586,0.5901307266843226
FM131,5.339088,18.686808,6.67386,-1.5707963267948966,-0.27672327466907937,-0.461205457781799,-6.283185307179586,6.283185307179586,3.9970011719720304,-6.283185307179586,6.283185307179586,0.6685658232689479
FM132,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2769816787330872,-0.4616361312218121,-6.283185307179586,6.283185307179586,5.079941744070894,-6.283185307179586,6.283185307179586,0.724555985672926
FM133,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2778012208416271,-0.4630020347360452,-6.283185307179586,6.283185307179586,6.27755273653996,-6.283185307179586,6.283185307179586,0.7777187146886733
FM134,5.339088,18.686808,6.67386,-1.5707963267948966,-0.2790770732587099,-0.46512845543118314,-6.283185307179586,6.283185307179586,1.302976550301132,-6.283185307179586,6.283185307179586,0.828280903118949
