,marker site,rede,latitude,longitude,estacao3,estacao,codigo
27,9504259556,Qualidade,37.153926,-8.62374,CANAL DAS FONTAINHAS (31F/10), CANAL DAS FONTAINHAS (31F/10),31F/10
28,9504260166,Qualidade,37.427146,-8.778677,CANAL REGA MIRA (29E/03), CANAL REGA MIRA (29E/03),29E/03
29,6788285650,Qualidade,37.194958,-7.716169,CARCAVAIA (30K/51), CARCAVAIA (30K/51),30K/51
30,3109825832,Qualidade,37.16823,-8.850969,CARRAPATEIRA (30D/50), CARRAPATEIRA (30D/50),30D/50
31,8258449344,Qualidade,37.355582,-8.440918,CARVALHO (29G/54), CARVALHO (29G/54),29G/54
32,60051,Qualidade,37.32684,-8.74968,CERCA POMARES (30E/01), CERCA POMARES (30E/01),30E/01
33,6788286698,Qualidade,37.163478,-7.619951,CERRO ALMARGEM (31L/50), CERRO ALMARGEM (31L/50),31L/50
34,201114030,Qualidade,37.099884,-7.903287,COIRO BURRA (31J/01), COIRO BURRA (31J/01),31J/01
35,60338,Qualidade,37.23649,-8.72149,CORCINO (ALB. ODIAXERE-BRAVURA) (30E/08), CORCINO (ALB. ODIAXERE-BRAVURA) (30E/08),30E/08
36,60340,Qualidade,37.27894,-8.66952,CORTADOIRO (30E/10), CORTADOIRO (30E/10),30E/10
37,8258460380,Qualidade,37.35683,-8.348633,CORTE MOUR&Atilde;O (29G/55), CORTE MOURÃO (29G/55),29G/55
38,60053,Qualidade,37.180852,-7.624049,CURRAL BOIEIROS (30L/02), CURRAL BOIEIROS (30L/02),30L/02
39,9267099750,Qualidade,37.294084,-8.870044,CW - ARRIFANA (S) (30D/51S), CW - ARRIFANA (S) (30D/51S),30D/51S
40,9603398852,Qualidade,37.00644,-7.793114,CW - RIA FORMOSA - BARRA DA ARMONA (F) (31K/56F), CW - RIA FORMOSA - BARRA DA ARMONA (F) (31K/56F),31K/56F
41,9267136556,Qualidade,37.00644,-7.793114,CW - RIA FORMOSA - BARRA DA ARMONA (S) (31K/56S), CW - RIA FORMOSA - BARRA DA ARMONA (S) (31K/56S),31K/56S
42,9267111428,Qualidade,36.960116,-7.869657,CW - RIA FORMOSA - BARRA DO FAROL (S) (32J/24S), CW - RIA FORMOSA - BARRA DO FAROL (S) (32J/24S),32J/24S
43,9267099760,Qualidade,37.012127,-8.918644,CW - SAGRES (S) (31D/02S), CW - SAGRES (S) (31D/02S),31D/02S
44,9267111424,Qualidade,37.067468,-8.135981,CW - VILAMOURA (S) (31I/53S), CW - VILAMOURA (S) (31I/53S),31I/53S
45,9603401212,Qualidade,37.140526,-8.622006,CWL - RIA ALVOR - MARGEM DIREITA - ESPARGUEIRA (F) (31F/53F), CWL - RIA ALVOR - MARGEM DIREITA - ESPARGUEIRA (F) (31F/53F),31F/53F
46,9267139522,Qualidade,37.140526,-8.622006,CWL - RIA ALVOR - MARGEM DIREITA - ESPARGUEIRA (S) (31F/53S), CWL - RIA ALVOR - MARGEM DIREITA - ESPARGUEIRA (S) (31F/53S),31F/53S
47,9267139518,Qualidade,37.134217,-8.596009,CWL - RIA ALVOR - MARGEM ESQ - TAPADA VELHA (S) (31F/54S), CWL - RIA ALVOR - MARGEM ESQ - TAPADA VELHA (S) (31F/54S),31F/54S
48,9603398848,Qualidade,37.035096,-7.773603,CWL - RIA FORMOSA - CANAL DA FUSETA (F) (31K/55F), CWL - RIA FORMOSA - CANAL DA FUSETA (F) (31K/55F),31K/55F
49,9267126544,Qualidade,37.035096,-7.773603,CWL - RIA FORMOSA - CANAL DA FUSETA (S) (31K/55S), CWL - RIA FORMOSA - CANAL DA FUSETA (S) (31K/55S),31K/55S
50,9603401200,Qualidade,36.99022,-7.897319,CWL - RIA FORMOSA - CANAL DE FARO (F) (32J/25F), CWL - RIA FORMOSA - CANAL DE FARO (F) (32J/25F),32J/25F
51,9267127850,Qualidade,36.99022,-7.897319,CWL - RIA FORMOSA - CANAL DE FARO (S) (32J/25S), CWL - RIA FORMOSA - CANAL DE FARO (S) (32J/25S),32J/25S
52,9603387276,Qualidade,37.003127,-7.830272,CWL - RIA FORMOSA - CULATRA (F) (31K/54F), CWL - RIA FORMOSA - CULATRA (F) (31K/54F),31K/54F
53,9267126548,Qualidade,37.003127,-7.830272,CWL - RIA FORMOSA - CULATRA (S) (31K/54S), CWL - RIA FORMOSA - CULATRA (S) (31K/54S),31K/54S
54,9603384934,Qualidade,37.028066,-7.817081,CWL - RIA FORMOSA - MOINHO DE MARIM (F) (31K/53F), CWL - RIA FORMOSA - MOINHO DE MARIM (F) (31K/53F),31K/53F
55,9267127846,Qualidade,37.028066,-7.817081,CWL - RIA FORMOSA - MOINHO DE MARIM (S) (31K/53S), CWL - RIA FORMOSA - MOINHO DE MARIM (S) (31K/53S),31K/53S
56,9603401204,Qualidade,37.003156,-7.977617,CWL - RIA FORMOSA - PRAIA DE FARO B (F) (31J/52F), CWL - RIA FORMOSA - PRAIA DE FARO B (F) (31J/52F),31J/52F
57,9267127854,Qualidade,37.003156,-7.977617,CWL - RIA FORMOSA - PRAIA DE FARO B (S) (31J/52S), CWL - RIA FORMOSA - PRAIA DE FARO B (S) (31J/52S),31J/52S
58,60342,Qualidade,37.28565,-8.67023,ENXAMEADOR (30E/12), ENXAMEADOR (30E/12),30E/12
59,8257000024,Qualidade,37.207229,-8.435967,ENXERIM (30G/52), ENXERIM (30G/52),30G/52
60,3109825826,Qualidade,37.20798,-8.00832,FONTE BEN&Eacute;MOLA (30I/52), FONTE BENÉMOLA (30I/52),30I/52
61,6788286694,Qualidade,37.091555,-8.779948,FORTE DE ALM&Aacute;DENA (31E/50), FORTE DE ALMÁDENA (31E/50),31E/50
62,9158114268,Qualidade,37.391699,-8.617112,FOZ DO CARVALHOSO (29F/01), FOZ DO CARVALHOSO (29F/01),29F/01
63,201322416,Qualidade,37.3069,-8.239891,FOZ RIBEIRO (30H/04), FOZ RIBEIRO (30H/04),30H/04
64,6788288600,Qualidade,37.098009,-7.72742,FUNDO (31K/52), FUNDO (31K/52),31K/52
65,60084,Qualidade,37.42204,-8.74726,FURADOIRO - ODECEIXE (29E/01), FURADOIRO - ODECEIXE (29E/01),29E/01
66,9158545772,Qualidade,37.40046,-8.66041,LAMEIRO (29F/02), LAMEIRO (29F/02),29F/02
67,7718197162,Qualidade,37.130207,-8.343432,LAVADOURO (31G/50), LAVADOURO (31G/50),31G/50
68,6788289014,Qualidade,37.178257,-8.611367,LEAIS (30F/54), LEAIS (30F/54),30F/54
69,8256988984,Qualidade,37.034886,-7.946056,MARCHIL (31J/51), MARCHIL (31J/51),31J/51
70,3519646006,Qualidade,37.15643,-8.67116,ODE&Aacute;XERE (31F/50), ODEÁXERE (31F/50),31F/50
71,60336,Qualidade,37.231028,-8.680326,ODE&Aacute;XERE - GORDEIRO (30E/06), ODEÁXERE - GORDEIRO (30E/06),30E/06
72,3109825792,Qualidade,37.32095,-8.67318,PASSIL (30E/54), PASSIL (30E/54),30E/54
73,6788289010,Qualidade,37.170001,-8.644706,PEGANHEIRA (30F/53), PEGANHEIRA (30F/53),30F/53
74,3109825368,Qualidade,37.146,-7.73078,PONTE ASSECA (31K/50), PONTE ASSECA (31K/50),31K/50
75,60102,Qualidade,37.17181,-8.334236,PONTE MESQUITA (30G/08), PONTE MESQUITA (30G/08),30G/08
76,60332,Qualidade,37.31086,-8.78346,PONTE PEREIRO (30E/04), PONTE PEREIRO (30E/04),30E/04
77,3109825356,Qualidade,37.18966,-7.98808,PONTE QUEREN&Ccedil;A (30J/50), PONTE QUERENÇA (30J/50),30J/50
78,60130,Qualidade,37.12386,-8.17376,PONTE RODOVI&Aacute;RIA (31H/02), PONTE RODOVIÁRIA (31H/02),31H/02
79,9159178956,Qualidade,37.1757,-8.5789,PONTE TORRE (30F/01), PONTE TORRE (30F/01),30F/01
80,3109825346,Qualidade,37.19139,-8.00901,QUINTA OMBRIA (30I/53), QUINTA OMBRIA (30I/53),30I/53
81,60341,Qualidade,37.28219,-8.66992,REF&Oacute;IAS (30E/11), REFÓIAS (30E/11),30E/11
82,9707578562,Qualidade,37.475621,-8.766053,REGA - BREJ&Atilde;O (29E/04), REGA - BREJÃO (29E/04),29E/04
83,9707573586,Qualidade,37.707751,-8.766701,REGA - MILFONTES (27E/07), REGA - MILFONTES (27E/07),27E/07
84,9343898538,Qualidade,37.521814,-8.74845,REGA - MIRA 2 (28E/07), REGA - MIRA 2 (28E/07),28E/07
85,3109825332,Qualidade,37.39805,-8.69429,REGUENGO (29E/53), REGUENGO (29E/53),29E/53
86,3762312502,Qualidade,37.12778,-8.61861,RIA ALVOR - A (31F/05), RIA ALVOR - A (31F/05),31F/05
87,3762312514,Qualidade,37.12778,-8.5975,RIA ALVOR - ALVOR (31F/08), RIA ALVOR - ALVOR (31F/08),31F/08
88,3762312518,Qualidade,37.13306,-8.59611,RIA ALVOR - MONTANTE ALVOR (31F/07), RIA ALVOR - MONTANTE ALVOR (31F/07),31F/07
89,3762312498,Qualidade,37.12556,-8.62083,RIA ALVOR - QUATRO &Aacute;GUAS (31F/06), RIA ALVOR - QUATRO ÁGUAS (31F/06),31F/06
90,3762312510,Qualidade,37.13028,-8.60167,RIA ALVOR - QUINTA ROCHA (31F/03), RIA ALVOR - QUINTA ROCHA (31F/03),31F/03
91,3762312506,Qualidade,37.12972,-8.60861,RIA ALVOR - ROCHA (31F/04), RIA ALVOR - ROCHA (31F/04),31F/04
92,655956586,Qualidade,37.01814,-7.84396,RIA FORMOSA - B&Oacute;IA 12 - CANAL OLH&Atilde;O (31J/20), RIA FORMOSA - BÓIA 12 - CANAL OLHÃO (31J/20),31J/20
93,655956642,Qualidade,36.99715,-7.91247,RIA FORMOSA - B&Oacute;IA 14 - CANAL FARO (32J/23), RIA FORMOSA - BÓIA 14 - CANAL FARO (32J/23),32J/23
94,655956598,Qualidade,37.00242,-7.91752,RIA FORMOSA - B&Oacute;IA 21 - CANAL FARO (31J/26), RIA FORMOSA - BÓIA 21 - CANAL FARO (31J/26),31J/26
95,652856346,Qualidade,37.00194,-7.92199,RIA FORMOSA - FARO (31J/02), RIA FORMOSA - FARO (31J/02),31J/02
96,3764607774,Qualidade,37.00135,-7.91913,RIA FORMOSA - FARO C (F) (32J/01F), RIA FORMOSA - FARO C (F) (32J/01F),32J/01F
97,3764607770,Qualidade,37.00135,-7.91913,RIA FORMOSA - FARO C (S) (32J/01S), RIA FORMOSA - FARO C (S) (32J/01S),32J/01S
98,3764607790,Qualidade,37.13698,-7.59053,RIA FORMOSA - FORTE S&Atilde;O JO&Atilde;O BARRA (31L/01), RIA FORMOSA - FORTE SÃO JOÃO BARRA (31L/01),31L/01
99,655956658,Qualidade,37.05102,-7.74191,RIA FORMOSA - FUZETA (31K/24), RIA FORMOSA - FUZETA (31K/24),31K/24
100,3764607782,Qualidade,36.99882,-7.84298,RIA FORMOSA - ILHA CULATRA (F) (32J/02F), RIA FORMOSA - ILHA CULATRA (F) (32J/02F),32J/02F
101,3764607778,Qualidade,36.99882,-7.84298,RIA FORMOSA - ILHA CULATRA (S) (32J/02S), RIA FORMOSA - ILHA CULATRA (S) (32J/02S),32J/02S
102,655956616,Qualidade,37.00918,-7.99364,RIA FORMOSA - ILHA FARO (31J/27), RIA FORMOSA - ILHA FARO (31J/27),31J/27
103,3764607766,Qualidade,37.0093,-7.99427,RIA FORMOSA - ILHA FARO B (31J/05), RIA FORMOSA - ILHA FARO B (31J/05),31J/05
104,652856348,Qualidade,37.02011,-7.83858,RIA FORMOSA - OLH&Atilde;O (31J/03), RIA FORMOSA - OLHÃO (31J/03),31J/03
105,3764607786,Qualidade,37.03403,-7.79383,RIA FORMOSA - PRAIA CAVACOS (31K/01), RIA FORMOSA - PRAIA CAVACOS (31K/01),31K/01
106,9603401192,Qualidade,37.118571,-7.618094,RIA FORMOSA - QUATRO &Aacute;GUAS (F) (31L/51F), RIA FORMOSA - QUATRO ÁGUAS (F) (31L/51F),31L/51F
107,9267126540,Qualidade,37.118571,-7.618094,RIA FORMOSA - QUATRO &Aacute;GUAS (S) (31L/51S), RIA FORMOSA - QUATRO ÁGUAS (S) (31L/51S),31L/51S
108,655956670,Qualidade,37.11656,-7.6286,RIA FORMOSA - TAVIRA - PONTE CAIS ATRACA&Ccedil;&Atilde;O (31L/25), RIA FORMOSA - TAVIRA - PONTE CAIS ATRACAÇÃO (31L/25),31L/25
109,655956608,Qualidade,36.97074,-7.86858,RIA FORMOSA - ZONA INTERIOR BARRA FARO-OLH&Atilde;O (32J/21), RIA FORMOSA - ZONA INTERIOR BARRA FARO-OLHÃO (32J/21),32J/21
110,9165176328,Qualidade,37.139165,-8.348062,RIB. ALCANTARILHA (31G/01), RIB. ALCANTARILHA (31G/01),31G/01
111,9504273976,Qualidade,37.029954,-8.920307,RIBEIRA DA TORRE (31D/03), RIBEIRA DA TORRE (31D/03),31D/03
112,9504347512,Qualidade,37.095079,-8.254729,RIBEIRA DE ALBUFEIRA (31H/03), RIBEIRA DE ALBUFEIRA (31H/03),31H/03
113,9166191060,Qualidade,37.062831,-8.894754,RIBEIRA DE BENACOIT&Atilde;O (31D/01), RIBEIRA DE BENACOITÃO (31D/01),31D/01
114,9504359322,Qualidade,37.10236,-8.327489,RIBEIRA DE ESPICHE (31H/04), RIBEIRA DE ESPICHE (31H/04),31H/04
115,6788288596,Qualidade,37.057589,-7.831562,RIBEIRA DE MARIM (31K/51), RIBEIRA DE MARIM (31K/51),31K/51
116,6625602740,Qualidade,38.81963,-7.14255,RIBEIRO DOS MOSQUEIROS (21O/51), RIBEIRO DOS MOSQUEIROS (21O/51),21O/51
117,9166191064,Qualidade,37.11522,-8.015417,S. LOUREN&Ccedil;O / AREEIRO (31I/01), S. LOURENÇO / AREEIRO (31I/01),31I/01
118,9603401240,Qualidade,37.434424,-8.784805,SEIXE - ODECEIXE (F) (29E/56F), SEIXE - ODECEIXE (F) (29E/56F),29E/56F
119,9095718370,Qualidade,37.434424,-8.784805,SEIXE - ODECEIXE (S) (29E/56S), SEIXE - ODECEIXE (S) (29E/56S),29E/56S
120,60339,Qualidade,37.25673,-8.66844,SEL&Atilde;O NOVO (30E/09), SELÃO NOVO (30E/09),30E/09
121,8256988988,Qualidade,37.160249,-8.713905,SOBROSA (31E/52), SOBROSA (31E/52),31E/52
122,6788288584,Qualidade,37.082443,-8.007518,S&Atilde;O LOUREN&Ccedil;O (31I/51), SÃO LOURENÇO (31I/51),31I/51
123,3109825330,Qualidade,37.4441,-8.73919,S&Atilde;O MIGUEL NORTE (29E/52), SÃO MIGUEL NORTE (29E/52),29E/52
124,6788289018,Qualidade,37.429057,-8.757585,S&Atilde;O MIGUEL SUL (29E/54), SÃO MIGUEL SUL (29E/54),29E/54
125,9603401232,Qualidade,37.328159,-8.823597,TW - ALJEZUR (F) (30E/57F), TW - ALJEZUR (F) (30E/57F),30E/57F
126,9095718364,Qualidade,37.328159,-8.823597,TW - ALJEZUR (S) (30E/57S), TW - ALJEZUR (S) (30E/57S),30E/57S
127,60337,Qualidade,37.23762,-8.70979,VAGAROSA (30E/07), VAGAROSA (30E/07),30E/07
128,3109824954,Qualidade,37.06017,-8.06994,VALE LOBO (31I/50), VALE LOBO (31I/50),31I/50
129,60149,Qualidade,37.204238,-8.606878,VIDIGAL (30F/02), VIDIGAL (30F/02),30F/02
130,6833991008,Qualidade,37.083604,-8.138653,VILAMOURA (31I/52), VILAMOURA (31I/52),31I/52
131,,,,,,,
